Date,sma_20,ema_20,macd,rsi,stoch,bollinger_high,bollinger_low,atr,obv
2019-05-30 00:00:00-04:00,40.53257942199707,40.55267058579272,-0.03927183541989865,56.48594116738245,73.99978822958577,41.61437633010147,39.45078251389267,0.5111716789114084,46185600
2019-05-31 00:00:00-04:00,40.56333503723145,40.57988998463929,-0.047787258777363784,55.23533258671043,64.51595790771466,41.643192511308264,39.48347756315463,0.5061276735674702,34817000
2019-06-03 00:00:00-04:00,40.61570224761963,40.6718072296383,-0.009098731018385042,61.703320601916346,100.0,41.77630646708028,39.45509802815898,0.5269744714575212,48984200
2019-06-04 00:00:00-04:00,40.67929210662842,40.75655373232156,0.013139708608865541,61.8430213997976,85.0268075822944,41.899354829779185,39.45922938347765,0.5285201230582015,60994800
2019-06-05 00:00:00-04:00,40.79483222961426,40.89497637258408,0.06418681797522718,66.91232395481649,86.81308853969361,42.12976701999576,39.459897439232755,0.5768606809774249,76832400
2019-06-06 00:00:00-04:00,40.942376136779785,41.06930052222823,0.12198334046287351,70.29119777376003,95.52719136145399,42.43641835000218,39.44833392355739,0.5920614916171552,92022800
2019-06-07 00:00:00-04:00,41.11236343383789,41.234146409875954,0.15258527543647726,70.75794219273962,81.48155527419596,42.63924016767775,39.585486699998036,0.5966758763133466,107316400
2019-06-10 00:00:00-04:00,41.24494514465332,41.3745850068846,0.1535815873832389,69.32430083158967,78.5716588974569,42.84119800480397,39.64869228450267,0.5807744192636156,97579000
2019-06-11 00:00:00-04:00,41.381267356872556,41.49769029687252,0.13880195391999095,68.64346151726139,77.24892354095775,42.974395628398455,39.78813908534666,0.5636337747656743,87663400
2019-06-12 00:00:00-04:00,41.50387401580811,41.63361176599478,0.1336892400259473,70.57309012901011,85.44976134369344,43.17401778207005,39.833730249546164,0.5714664775587698,98751500
2019-06-13 00:00:00-04:00,41.601508140563965,41.74781234975793,0.11227398964360535,68.93925065624174,82.51704034584178,43.34121524189515,39.86180103923278,0.5856978536140456,88397900
2019-06-14 00:00:00-04:00,41.69005699157715,41.865497387783215,0.09701090859107997,70.15678268565946,87.3160383423263,43.519521210839116,39.86059277231519,0.57258415456081,97092200
2019-06-17 00:00:00-04:00,41.77596912384033,41.936869302883665,0.05303663334524278,63.5943434838848,75.58479012824237,43.60970514320172,39.942233104478944,0.5837436430189801,84769800
2019-06-18 00:00:00-04:00,41.86679477691651,41.98309447227979,0.0044787472847923615,60.41332545227083,67.19653354363845,43.638580820033894,40.09500873379912,0.5881223972341252,75548700
2019-06-19 00:00:00-04:00,41.98811645507813,42.06321426200593,-0.006458825630449416,64.41417288710322,80.32491907694966,43.671034714355024,40.30519819580123,0.5921883968280769,84962800
2019-06-20 00:00:00-04:00,42.088416290283206,42.17878533326764,0.009977543064067729,68.29595049736986,95.87259596274836,43.82655761230184,40.35027496826457,0.5899794385402563,95619400
2019-06-21 00:00:00-04:00,42.17579612731934,42.27457328899531,0.007937656634220525,66.69976579365445,87.1908400097278,43.94949889744442,40.40209335719425,0.5765599134447122,74355000
2019-06-24 00:00:00-04:00,42.288648414611814,42.39075779962764,0.020067355266651266,69.29884022435249,90.3277542128222,44.096074060087986,40.48122276913564,0.5742710653038048,85135000
2019-06-25 00:00:00-04:00,42.41599674224854,42.483113141720395,0.012063324698025069,66.86854430919627,78.02104097822051,44.14703287459006,40.684960609907016,0.560776799874209,73615100
2019-06-26 00:00:00-04:00,42.536902809143065,42.51561210578553,-0.03383007899995605,58.09181009125133,37.57261797071098,44.00779780984843,41.0660078084377,0.5608118332574371,61210000
2019-06-27 00:00:00-04:00,42.62953357696533,42.541823937065814,-0.06891281541568983,57.58298823373855,35.25996249310308,43.906620102600584,41.352447051330074,0.5464838933034036,48835100
2019-06-28 00:00:00-04:00,42.7204496383667,42.55277360988897,-0.10163873817907931,55.48967808767607,26.01091990578389,43.698435849930306,41.7424634268031,0.5601061959444006,32495200
2019-07-01 00:00:00-04:00,42.80452060699463,42.61693235463169,-0.08603267231550493,61.83879421143206,65.31737674799993,43.64300983483632,41.96603137915294,0.5709604244583812,47471600
2019-07-02 00:00:00-04:00,42.90367755889893,42.70529922999043,-0.05679249294680133,64.85584689112696,87.28365547749397,43.58513644847162,42.22221866932623,0.5600961766726149,56040800
2019-07-03 00:00:00-04:00,42.975443077087405,42.79482328607207,-0.034311292563737106,65.77591753008022,87.63409603653663,43.6518647549159,42.29902139925891,0.5410318845732598,63294500
2019-07-05 00:00:00-04:00,43.021858596801756,42.876620148173274,-0.023046230391129296,65.85625322588184,88.17246152450922,43.74878791912782,42.29492927447569,0.540682573144086,72210800
2019-07-08 00:00:00-04:00,43.059926223754886,42.941850122784565,-0.025765714157431452,64.07675449251455,82.25782031767967,43.81560584429614,42.304246603213635,0.5283909356383324,62715700
